Title,Author,URL
"Only Permitted Spring Break Activity is Clicking This Button, Admin Says",Deblina Mukherjee and 1 more,https://chicagoshadydealer.com/index.php/2021/03/07/only-permitted-spring-break-activity-is-clicking-this-button-admin-says/
Frat Cites Disparities in Alcohol Access as Reason to Become Hazing-Optional,Gill Kiunnak,https://chicagoshadydealer.com/index.php/2021/03/05/frat-cites-disparities-in-alcohol-access-as-reason-to-become-hazing-optional/
"In Bid for Diversity, Board Chooses Muppet as Next UChicago President",🅱️alter,https://chicagoshadydealer.com/index.php/2021/03/01/in-bid-for-diversity-board-chooses-muppet-as-next-uchicago-president/
Conservative Students Silenced by Regenstein Library’s 4th floor,Adam Zabner,https://chicagoshadydealer.com/index.php/2021/02/27/conservative-students-silenced-by-regenstein-librarys-4th-floor/
You Got Us: Here are Other Maroon Articles We Released Without People Knowing,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/26/you-got-us-here-are-other-maroon-articles-we-released-without-people-knowing/
"How Covid and the Summer’s Racial Reckoning Impacted the Way I, Your Friendly Neighborhood Econ Frat Bro, Live My Life and View the World",Your Friendly Neighborhood Econ Frat Bro,https://chicagoshadydealer.com/index.php/2021/02/25/how-covid-and-the-summers-racial-reckoning-impacted-the-way-i-your-friendly-neighborhood-econ-frat-bro-live-my-life-and-view-the-world/
"Rock Salt Flavor Retrospective: Hyde Park, Winter 2020-2021",Ian Olson,https://chicagoshadydealer.com/index.php/2021/02/24/rock-salt-flavor-retrospective-hyde-park-winter-2020-2021/
Exclusive: Top Brass Dispels Rumors of SSA/Crown Remilitarization,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/22/exclusive-top-brass-dispels-rumors-of-ssa-crown-remilitarization/
Bummed about a Pandemic Breakup? It May Be an Opportunity for Growth,Michael Taylor,https://chicagoshadydealer.com/index.php/2021/02/19/bummed-about-a-pandemic-breakup-it-may-be-an-opportunity-for-growth/
Friendship During COVID–19 Requires Communication and Consent,Travis Blackley,https://chicagoshadydealer.com/index.php/2021/02/19/friendship-during-covid-19-requires-communication-and-consent/
How UChicago’s Class of 2025 Navigated an Unprecedented Application Cycle,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/how-uchicagos-class-of-2025-navigated-an-unprecedented-application-cycle/
The Talker Versus the Texter,Chicago Thinker,https://chicagoshadydealer.com/index.php/2021/02/19/the-talker-versus-the-texter/
"During Year of Coronavirus, Local Businesses Forced to Adapt",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/during-year-of-coronavirus-local-businesses-forced-to-adapt/
$100 Million and a Million Tests: How The NFL Played Throughout a Pandemic,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/100-million-and-a-million-tests-how-the-nfl-played-throughout-a-pandemic/
Practicing for an Uncertain Season,I Don’t Need My Ex-Wife Anymore,https://chicagoshadydealer.com/index.php/2021/02/19/practicing-for-an-uncertain-season/
Changing the Script on Love at UChicago,Luke Hughes,https://chicagoshadydealer.com/index.php/2021/02/19/changing-the-script-on-love-at-uchicago/
"Elderly Folks Show Resilience, Maintain Regular Social Interactions During Pandemic, Study Finds",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/elderly-folks-show-resilience-maintain-regular-social-interactions-during-pandemic-study-finds/
NCAA Overlooks DIII Athletes,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/ncaa-overlooks-diii-athletes/
Report: Fourth Years Graduating into the Pandemic,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/fourth-years-graduating-into-the-pandemic-are-befriending-nocturnal-animals/
Public School During a Pandemic: CPS’ Rocky Year,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/public-school-during-a-pandemic-cps-rocky-year/
The Carillon Guild: Before and After the Pandemic,The Master Carillonneur,https://chicagoshadydealer.com/index.php/2021/02/19/the-carillon-guild-before-and-after-the-pandemic/
"9,300 Miles and 14 Hours Away, International Students Struggle With Attending UChicago Virtually",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/9300-miles-and-14-hours-away-international-students-struggle-with-attending-uchicago-virtually/
“A Fatiguing Journey”: A Frontline Worker at UChicago Hospital Reflects,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/a-fatiguing-journey-a-frontline-worker-at-uchicago-hospital-reflects/
Students Collect Oral History of Frontline Workers During Pandemic,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/students-collect-oral-history-of-frontline-workers-during-pandemic/
First-Year Experiences During a Quarter of Firsts,Jordan Norberto,https://chicagoshadydealer.com/index.php/2021/02/19/first-year-experiences-during-a-quarter-of-firsts/
344 Days of Isolation: The Dealer’s COVID Retrospective,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/19/344-days-of-isolation-the-dealers-covid-retrospective/
"Angry Patriots Fans Revoke Standing Offer to Suck Tom Brady’s Dick, But We Haven’t",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2021/02/07/angry-patriots-fans-revoke-standing-offer-to-suck-tom-bradys-dick-but-we-havent/
"When the world needed it most, Datamatch Returns!",Deblina Mukherjee and 1 more,https://chicagoshadydealer.com/index.php/2021/02/06/when-the-world-needed-it-most-datamatch-returns/
r/WallStreetBets to Become Newest Finance RSO,r/todayilearned,https://chicagoshadydealer.com/index.php/2021/01/28/r-wallstreetbets-to-become-newest-finance-rso/
Top 7 Things In My Room I Haven’t Made Beautiful Love To,Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2021/01/25/top-7-things-in-my-room-i-havent-made-beautiful-love-to/
How To Get This Quarter’s Existential Crisis Over With Early,R.E. Stern,https://chicagoshadydealer.com/index.php/2021/01/21/how-to-get-this-quarters-existential-crisis-over-with-early/
Ranking All the Friends I Made During Autumn Quarter,Merrin Seegers,https://chicagoshadydealer.com/index.php/2021/01/20/ranking-all-the-friends-i-made-during-autumn-quarter/
Survey: Math Department Unaware Gerald Ford No Longer President,R.E. Stern,https://chicagoshadydealer.com/index.php/2021/01/20/survey-math-department-unaware-gerald-ford-no-longer-president/
The Secret Experiment in the Basement of the Lab School? Aidan Gallagher Clones.,Anna Katz,https://chicagoshadydealer.com/index.php/2021/01/17/the-secret-experiment-in-the-basement-of-the-lab-school-aidan-gallagher-clones/
Victoria’s Secret Remains Supportive despite COVID-19 Regulations,Nell Rydzewski,https://chicagoshadydealer.com/index.php/2021/01/13/victorias-secret-remains-supportive-despite-covid-19-regulations/
How to Prep for Civil War,Rod and Tom Ato,https://chicagoshadydealer.com/index.php/2021/01/06/how-to-prep-for-civil-war/
The Dealer’s Georgia Runoff Election Forecasts,R.E. Stern,https://chicagoshadydealer.com/index.php/2021/01/01/the-dealers-georgia-runoff-election-forecasts/
"“Come to Us, O Ancient One, Seize Your Birthright” Chant Hooded CNN Producers, Summoning Anderson Cooper for NYE Show",A Furloughed Personal Assistant,https://chicagoshadydealer.com/index.php/2020/12/31/come-to-us-o-ancient-one-seize-your-birthright-chant-hooded-cnn-producers-summoning-anderson-cooper-for-new-years-eve-show/
"Every Time You Say “Happy Holidays” Instead of “Merry Christmas”, Something Bad Happens, But We’re Not Sure What",Rahul Gupta,https://chicagoshadydealer.com/index.php/2020/12/25/every-time-you-say-happy-holidays-instead-of-merry-christmas-something-bad-happens-but-were-not-sure-what/
Volume 17 Issue 2,Diego Matamoros,https://chicagoshadydealer.com/index.php/2020/12/17/volume-17-issue-2/
OP- ED: What am I Thankful for? Being Hot,Paris Texas Hilton,https://chicagoshadydealer.com/index.php/2020/11/26/op-ed-what-am-i-thankful-for-being-hot/
How to Make the Perfect Un-mashed Potatoes for Thanksgiving,Ross Shapiro,https://chicagoshadydealer.com/index.php/2020/11/25/how-to-make-the-perfect-un-mashed-potatoes-for-thanksgiving/
UChicago Grad Now Boss of his Former High School Bully,Jackson McNamee,https://chicagoshadydealer.com/index.php/2020/11/25/uchicago-grad-now-boss-of-his-former-high-school-bully/
How to Write the Republic Using Your Excess Plastic Silverware,R.E. Stern,https://chicagoshadydealer.com/index.php/2020/11/23/how-to-write-the-republic-using-your-excess-plastic-silverware/
University to Build Gleaming Multibillion Dollar Mega-Structure over Washington Park,Ian Olson,https://chicagoshadydealer.com/index.php/2020/11/20/university-to-build-gleaming-multibillion-dollar-mega-structure-over-washington-park/
Conspiracy Theory: First Years Aren’t Real,,https://chicagoshadydealer.com/index.php/2020/11/19/conspiracy-theory-first-years-arent-real/
UChicago to be Film Location for New ‘Community’ Documentary,Dan Harmon's Secretary,https://chicagoshadydealer.com/index.php/2020/11/18/uchicag-to-be-film-location-for-new-community-documentary/
5 Cats Who Definitely Voted for Donald Trump,Kate Kaplin,https://chicagoshadydealer.com/index.php/2020/11/17/5-cats-who-definitely-voted-for-donald-trump/
Math Department Discovers New Highest Number,R.E. Stern,https://chicagoshadydealer.com/index.php/2020/11/16/math-department-discovers-new-highest-number/
Nobody Ever Talks About How Great John Wilkes Booth Was as King Lear,Anna Katz,https://chicagoshadydealer.com/index.php/2020/11/15/nobody-ever-talks-about-how-great-john-wilkes-booth-was-as-king-lear/
"Joe Biden May Have Won the 2020 Election, but I’m Still Addicted to Porn",Mike,https://chicagoshadydealer.com/index.php/2020/11/14/joe-biden-may-have-won-the-2020-election-but-im-still-addicted-to-porn/
The Top 4 Chicago Thinkers: Number 3 Will Shock You!,Benny Elfman,https://chicagoshadydealer.com/index.php/2020/11/12/the-top-4-chicago-thinkers-number-3-will-shock-you/
Sorority Girl Accidentally Summons Satan During COB Event,Anna Katz,https://chicagoshadydealer.com/index.php/2020/11/10/sorority-girl-accidentally-summons-satan-during-cob/
Op-Ed: Does Anyone Have Any Tips or Tricks?,Christian Villanueva,https://chicagoshadydealer.com/index.php/2020/11/08/op-ed-does-anyone-have-any-tips-or-tricks/
Phil the Phoenix Eats Child,Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2020/11/07/phil-the-phoenix-eats-child/
"In Election Day Twist, Texas Turns Blue",Gate Silver,https://chicagoshadydealer.com/index.php/2020/11/06/in-election-day-twist-texas-turns-blue/
"In Bid for Respectability, Theta Becomes Cult",Audrey Scott,https://chicagoshadydealer.com/index.php/2020/11/05/in-bid-for-respectability-theta-becomes-cult/
Top 10 Things Economists Think the Economy Is,Christian Villanueva,https://chicagoshadydealer.com/index.php/2020/11/04/top-10-things-economists-think-the-economy-is/
"Have You Voted Yet, You Fucking Bastards?",David Axelrod,https://chicagoshadydealer.com/index.php/2020/11/03/have-you-voted-yet-you-fucking-bastards/
CANDIDATE Wins Presidency,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2020/11/03/candidate-wins-presidency/
I Voted 8 Times and All UChivotes Gave Me Was This Lousy T Shirt,Isaac Murrell,https://chicagoshadydealer.com/index.php/2020/11/03/i-voted-8-times-and-all-uchivotes-gave-me-was-this-lousy-t-shirt/
Trump Decries Identity Politics in Last-ditch Appeal to Balding Blue-collar Midwestern White Men Aged 40-65,Trae Falgar-Crostabbs,https://chicagoshadydealer.com/index.php/2020/11/02/trump-decries-identity-politics-in-last-ditch-appeal-to-balding-blue-collar-midwestern-white-men-aged-40-65/
6 Cute Dogs Who Can’t Understand Why the Election is Important,R.E. Stern,https://chicagoshadydealer.com/index.php/2020/11/02/6-cute-dogs-who-cant-understand-why-the-election-is-important/
Letter: There’s Always Spring Quarter,Chicago Shady Dealer and 1 more,https://chicagoshadydealer.com/index.php/2020/10/30/letter-theres-always-winter-quarter/
Night Owls Presents: Will it be Cold This Winter?,Diego Matamoros,https://chicagoshadydealer.com/index.php/2020/10/28/night-owls-presents-will-it-be-cold-this-winter/
"Mitch McConnell rages at Hype House, looks to contract COVID-19",Ryan Park,https://chicagoshadydealer.com/index.php/2020/10/25/mitch-mcconnell-rages-at-hype-house-looks-to-contract-covid-19/
Zoom Host Drunk with Power,Cameron Chang,https://chicagoshadydealer.com/index.php/2020/10/19/zoom-host-drunk-with-power/
I Broke My Pencil and Now I’m Sad I Can’t Fix It.,Kate Kaplin,https://chicagoshadydealer.com/index.php/2020/10/19/i-broke-my-pencil-and-now-im-sad-i-cant-fix-it/
Booth Student Announces His Two-Week “Immersive Empathy Micro-Metcalf Retreat” on  Linkedin,Logan Todrick “Todd” Aubergine IX,https://chicagoshadydealer.com/index.php/2020/10/19/booth-student-announces-his-two-week-immersive-empathy-micro-metcalf-retreat-on-linkedin/
If You Sent Your Crush the Wrong Quad Pics…I Am Here to Help.,Ross Shapiro,https://chicagoshadydealer.com/index.php/2020/10/19/if-you-sent-your-crush-the-wrong-quad-pics-i-am-here-to-help/
The 2020 Election Explained in Three Charts,Cameron Chang,https://chicagoshadydealer.com/index.php/2020/10/19/the-2020-election-explained-in-three-charts/
"New Passive Investing RSO Proves Profitable, “Incredibly Boring”",An Econ Major,https://chicagoshadydealer.com/index.php/2020/10/19/new-passive-investing-rso-proves-profitable-incredibly-boring/
Point: 2020 Will be the Worst Year Ever. Counterpoint: 5781 Will be the Worst Year Ever.,Anna Katz,https://chicagoshadydealer.com/index.php/2020/10/19/point-2020-will-be-the-worst-year-ever-counterpoint-5781-will-be-the-worst-year-ever/
Amy Coney Barrett Refuses to Attend Hearings Without Ceremonial Mace of President George Washington Present in the Room,Rahul Gupta,https://chicagoshadydealer.com/index.php/2020/10/18/amy-coney-barrett-refuses-to-attend-hearings-without-ceremonial-mace-of-president-george-washington-present-in-the-room/
Top 5 Things You Can Say in SOSC to Convince Your Professor That You Did the Readings,Merrin Seegers,https://chicagoshadydealer.com/index.php/2020/10/18/top-5-things-you-can-say-in-sosc-to-convince-your-professor-that-you-did-the-readings/
Milkshake Wednesday to be Replaced with Fecal Friday,Edward A. Meyer,https://chicagoshadydealer.com/index.php/2020/10/13/milkshake-wednesday-to-be-replaced-with-fecal-friday/
"Introducing UChicago’s Thoughts and Prayers Network, By and For Enlightened Centrists",Drew Landrowski,https://chicagoshadydealer.com/index.php/2020/10/13/introducing-the-thoughts-and-prayers-network-for-enlightened-centrists/
Point: the English Department’s Requirement that Ph.D. Students be Interested in Taking Anti-Racist Coursework Excludes Conservatives Counterpoint: Conservatives can’t read,Drew Landrowski,https://chicagoshadydealer.com/index.php/2020/10/13/point-the-english-departments-requirement-that-ph-d-students-be-interested-in-taking-anti-racist-coursework-excludes-conservatives-counterpoint-i-cant-read/
Finance Module Teaches First Year Students How to Set Up Tax Havens,Merrin Seegers,https://chicagoshadydealer.com/index.php/2020/10/08/finance-module-teaches-first-year-students-how-to-set-up-tax-havens/
UChicago Conversations: First Year Impressions vs. Fourth Year Realities,"That Artsy Kid Who's an Econ Major ""Just in Case""",https://chicagoshadydealer.com/index.php/2020/10/07/uchicago-conversations-first-year-impressions-vs-fourth-year-realities/
